id,bias,scenario,raw_control,raw_treatment,control,treatment,metric_params,generator,temperature,seed
11003,Status Quo Bias,A sales manager at a company from the commercial & professional services industry deciding on which sales strategy to employ for the next quarter.,"<template type=""control""><situation>Suppose you are a sales manager at ABC Corp.</situation><situation>You are responsible for deciding whether ABC Corp should continue with the current course of action, which it has been pursuing for the past 10 years, or switch to an alternative course of action.</situation><situation>Current course of action: For the past 10 years, ABC Corp has been fostering a customer-centric sales culture by consistently investing in continuous training programs that emphasize relationship building and personalized service approaches.</situation><situation>Alternative course of action: Implement a data-driven sales strategy by enhancing CRM systems with advanced analytics capabilities to identify and target high-value opportunities effectively.</situation><prompt>What would be best for ABC Corp, if you could only choose one?</prompt><option>The current course of action is much better than the alternative course of action</option><option>The current course of action is better than the alternative course of action</option><option>The current course of action is somewhat better than the alternative course of action</option><option>The current course of action and the alternative course of action are equally good or bad</option><option>The alternative course of action is somewhat better than the current course of action</option><option>The alternative course of action is better than the current course of action</option><option>The alternative course of action is much better than the current course of action</option></template>","<template type=""treatment""><situation>Suppose you are a sales manager at ABC Corp.</situation><situation>You are responsible for deciding whether ABC Corp should continue with the current course of action, which it has been pursuing for the past 10 years, or switch to an alternative course of action.</situation><situation>Current course of action: For the past decade, ABC Corp has been executing a data-driven sales strategy by continuously enhancing our CRM systems with advanced analytics capabilities, allowing us to effectively identify and target high-value opportunities.</situation><situation>Alternative course of action: Develop a customer-centric sales culture by investing in continuous training programs focused on relationship building and personalized service approaches.</situation><prompt>What would be best for ABC Corp, if you could only choose one?</prompt><option>The current course of action is much better than the alternative course of action</option><option>The current course of action is better than the alternative course of action</option><option>The current course of action is somewhat better than the alternative course of action</option><option>The current course of action and the alternative course of action are equally good or bad</option><option>The alternative course of action is somewhat better than the current course of action</option><option>The alternative course of action is better than the current course of action</option><option>The alternative course of action is much better than the current course of action</option></template>","Situation:
Suppose you are a sales manager at ABC Corp.
You are responsible for deciding whether ABC Corp should continue with the current course of action, which it has been pursuing for the past 10 years, or switch to an alternative course of action.
Current course of action: For the past 10 years, ABC Corp has been fostering a customer-centric sales culture by consistently investing in continuous training programs that emphasize relationship building and personalized service approaches.
Alternative course of action: Implement a data-driven sales strategy by enhancing CRM systems with advanced analytics capabilities to identify and target high-value opportunities effectively.

Prompt:
What would be best for ABC Corp, if you could only choose one?

Answer Options:
Option 1: The current course of action is much better than the alternative course of action
Option 2: The current course of action is better than the alternative course of action
Option 3: The current course of action is somewhat better than the alternative course of action
Option 4: The current course of action and the alternative course of action are equally good or bad
Option 5: The alternative course of action is somewhat better than the current course of action
Option 6: The alternative course of action is better than the current course of action
Option 7: The alternative course of action is much better than the current course of action
","Situation:
Suppose you are a sales manager at ABC Corp.
You are responsible for deciding whether ABC Corp should continue with the current course of action, which it has been pursuing for the past 10 years, or switch to an alternative course of action.
Current course of action: For the past decade, ABC Corp has been executing a data-driven sales strategy by continuously enhancing our CRM systems with advanced analytics capabilities, allowing us to effectively identify and target high-value opportunities.
Alternative course of action: Develop a customer-centric sales culture by investing in continuous training programs focused on relationship building and personalized service approaches.

Prompt:
What would be best for ABC Corp, if you could only choose one?

Answer Options:
Option 1: The current course of action is much better than the alternative course of action
Option 2: The current course of action is better than the alternative course of action
Option 3: The current course of action is somewhat better than the alternative course of action
Option 4: The current course of action and the alternative course of action are equally good or bad
Option 5: The alternative course of action is somewhat better than the current course of action
Option 6: The alternative course of action is better than the current course of action
Option 7: The alternative course of action is much better than the current course of action
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': True}",GPT-4o,0.0,42
11004,Status Quo Bias,A sales manager at a company from the commercial & professional services industry deciding on which sales strategy to employ for the next quarter.,"<template type=""control""><situation>Suppose you are a sales manager at ABC Services Inc.</situation><situation>You are responsible for deciding whether ABC Services Inc should continue with the current course of action, which it has been pursuing for the past 10 years, or switch to an alternative course of action.</situation><situation>Current course of action: For the past decade, we have been dedicated to developing a comprehensive digital sales platform that enhances customer engagement and streamlines the purchasing process.</situation><situation>Alternative course of action: Invest in continuous professional development programs for the sales team to foster skills in relationship-building and consultative selling.</situation><prompt>What would be best for ABC Services Inc, if you could only choose one?</prompt><option>The current course of action is much better than the alternative course of action</option><option>The current course of action is better than the alternative course of action</option><option>The current course of action is somewhat better than the alternative course of action</option><option>The current course of action and the alternative course of action are equally good or bad</option><option>The alternative course of action is somewhat better than the current course of action</option><option>The alternative course of action is better than the current course of action</option><option>The alternative course of action is much better than the current course of action</option></template>","<template type=""treatment""><situation>Suppose you are a sales manager at ABC Services Inc.</situation><situation>You are responsible for deciding whether ABC Services Inc should continue with the current course of action, which it has been pursuing for the past 10 years, or switch to an alternative course of action.</situation><situation>Current course of action: For the past decade, we have consistently invested in ongoing professional development programs for our sales team, enhancing their skills in relationship-building and consultative selling.</situation><situation>Alternative course of action: Focus on developing a comprehensive digital sales platform that enhances customer engagement and streamlines the purchasing process.</situation><prompt>What would be best for ABC Services Inc, if you could only choose one?</prompt><option>The current course of action is much better than the alternative course of action</option><option>The current course of action is better than the alternative course of action</option><option>The current course of action is somewhat better than the alternative course of action</option><option>The current course of action and the alternative course of action are equally good or bad</option><option>The alternative course of action is somewhat better than the current course of action</option><option>The alternative course of action is better than the current course of action</option><option>The alternative course of action is much better than the current course of action</option></template>","Situation:
Suppose you are a sales manager at ABC Services Inc.
You are responsible for deciding whether ABC Services Inc should continue with the current course of action, which it has been pursuing for the past 10 years, or switch to an alternative course of action.
Current course of action: For the past decade, we have been dedicated to developing a comprehensive digital sales platform that enhances customer engagement and streamlines the purchasing process.
Alternative course of action: Invest in continuous professional development programs for the sales team to foster skills in relationship-building and consultative selling.

Prompt:
What would be best for ABC Services Inc, if you could only choose one?

Answer Options:
Option 1: The current course of action is much better than the alternative course of action
Option 2: The current course of action is better than the alternative course of action
Option 3: The current course of action is somewhat better than the alternative course of action
Option 4: The current course of action and the alternative course of action are equally good or bad
Option 5: The alternative course of action is somewhat better than the current course of action
Option 6: The alternative course of action is better than the current course of action
Option 7: The alternative course of action is much better than the current course of action
","Situation:
Suppose you are a sales manager at ABC Services Inc.
You are responsible for deciding whether ABC Services Inc should continue with the current course of action, which it has been pursuing for the past 10 years, or switch to an alternative course of action.
Current course of action: For the past decade, we have consistently invested in ongoing professional development programs for our sales team, enhancing their skills in relationship-building and consultative selling.
Alternative course of action: Focus on developing a comprehensive digital sales platform that enhances customer engagement and streamlines the purchasing process.

Prompt:
What would be best for ABC Services Inc, if you could only choose one?

Answer Options:
Option 1: The current course of action is much better than the alternative course of action
Option 2: The current course of action is better than the alternative course of action
Option 3: The current course of action is somewhat better than the alternative course of action
Option 4: The current course of action and the alternative course of action are equally good or bad
Option 5: The alternative course of action is somewhat better than the current course of action
Option 6: The alternative course of action is better than the current course of action
Option 7: The alternative course of action is much better than the current course of action
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': True}",GPT-4o,0.0,42
22000,Anchoring,A quality assurance manager at a company from the semiconductors & semiconductor equipment industry deciding on the implementation of a new testing protocol to improve product reliability.,"<template type=""control""><situation>Suppose you are a quality assurance manager at a company in the semiconductors &amp; semiconductor equipment industry.</situation><situation>You allocate a portion of the testing equipment resources to implement the new testing protocol designed to improve product reliability.</situation><prompt>Which allocation level do you choose for this purpose?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a quality assurance manager at a company in the semiconductors &amp; semiconductor equipment industry.</situation><situation>You allocate a portion of the testing equipment resources to implement the new testing protocol designed to improve product reliability.</situation><prompt>Do you intend to allocate more than 74% for this purpose? Which allocation level do you choose for this purpose?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a quality assurance manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a portion of the testing equipment resources to implement the new testing protocol designed to improve product reliability.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a quality assurance manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a portion of the testing equipment resources to implement the new testing protocol designed to improve product reliability.

Prompt:
Do you intend to allocate more than 74% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 7, 'x_2': 7, 'flip_treatment': False}",GPT-4o,0.0,42
22001,Anchoring,A quality assurance manager at a company from the semiconductors & semiconductor equipment industry deciding on the implementation of a new testing protocol to improve product reliability.,"<template type=""control""><situation>Suppose you are a quality assurance manager at a semiconductor company.</situation><situation>You allocate a portion of the testing equipment usage time exclusively to the new testing protocol to assess its effectiveness in improving product reliability.</situation><prompt>Which allocation level do you choose for this purpose?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a quality assurance manager at a semiconductor company.</situation><situation>You allocate a portion of the testing equipment usage time exclusively to the new testing protocol to assess its effectiveness in improving product reliability.</situation><prompt>Do you intend to allocate more than 28% for this purpose? Which allocation level do you choose for this purpose?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a quality assurance manager at a semiconductor company.
You allocate a portion of the testing equipment usage time exclusively to the new testing protocol to assess its effectiveness in improving product reliability.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a quality assurance manager at a semiconductor company.
You allocate a portion of the testing equipment usage time exclusively to the new testing protocol to assess its effectiveness in improving product reliability.

Prompt:
Do you intend to allocate more than 28% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 3, 'x_2': 3, 'flip_treatment': False}",GPT-4o,0.0,42
22002,Anchoring,A quality assurance manager at a company from the semiconductors & semiconductor equipment industry deciding on the implementation of a new testing protocol to improve product reliability.,"<template type=""control""><situation>Suppose you are a quality assurance manager at a semiconductor manufacturing company.</situation><situation>You determine the proportion of total testing resources to allocate towards the implementation of the new testing protocol to improve product reliability.</situation><prompt>Which allocation level do you choose for this purpose?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a quality assurance manager at a semiconductor manufacturing company.</situation><situation>You determine the proportion of total testing resources to allocate towards the implementation of the new testing protocol to improve product reliability.</situation><prompt>Do you intend to allocate more than 47% for this purpose? Which allocation level do you choose for this purpose?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a quality assurance manager at a semiconductor manufacturing company.
You determine the proportion of total testing resources to allocate towards the implementation of the new testing protocol to improve product reliability.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a quality assurance manager at a semiconductor manufacturing company.
You determine the proportion of total testing resources to allocate towards the implementation of the new testing protocol to improve product reliability.

Prompt:
Do you intend to allocate more than 47% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 5, 'x_2': 5, 'flip_treatment': False}",GPT-4o,0.0,42
22003,Anchoring,A quality assurance manager at a company from the semiconductors & semiconductor equipment industry deciding on the implementation of a new testing protocol to improve product reliability.,"<template type=""control""><situation>Suppose you are a quality assurance manager at a semiconductor manufacturing company.</situation><situation>You allocate a portion of the testing team's time to conduct additional reliability assessments on newly produced chips.</situation><prompt>Which allocation level do you choose for this purpose?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a quality assurance manager at a semiconductor manufacturing company.</situation><situation>You allocate a portion of the testing team's time to conduct additional reliability assessments on newly produced chips.</situation><prompt>Do you intend to allocate more than 82% for this purpose? Which allocation level do you choose for this purpose?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a quality assurance manager at a semiconductor manufacturing company.
You allocate a portion of the testing team's time to conduct additional reliability assessments on newly produced chips.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a quality assurance manager at a semiconductor manufacturing company.
You allocate a portion of the testing team's time to conduct additional reliability assessments on newly produced chips.

Prompt:
Do you intend to allocate more than 82% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 8, 'x_2': 8, 'flip_treatment': False}",GPT-4o,0.0,42
22004,Anchoring,A quality assurance manager at a company from the semiconductors & semiconductor equipment industry deciding on the implementation of a new testing protocol to improve product reliability.,"<template type=""control""><situation>Suppose you are a quality assurance manager at a leading semiconductor manufacturing company.</situation><situation>You determine the percentage of the testing team’s working hours to be dedicated to implementing and refining the new testing protocol.</situation><prompt>Which allocation level do you choose for this purpose?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a quality assurance manager at a leading semiconductor manufacturing company.</situation><situation>You determine the percentage of the testing team’s working hours to be dedicated to implementing and refining the new testing protocol.</situation><prompt>Do you intend to allocate more than 73% for this purpose? Which allocation level do you choose for this purpose?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a quality assurance manager at a leading semiconductor manufacturing company.
You determine the percentage of the testing team’s working hours to be dedicated to implementing and refining the new testing protocol.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a quality assurance manager at a leading semiconductor manufacturing company.
You determine the percentage of the testing team’s working hours to be dedicated to implementing and refining the new testing protocol.

Prompt:
Do you intend to allocate more than 73% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 7, 'x_2': 7, 'flip_treatment': False}",GPT-4o,0.0,42
23000,Optimism Bias,"A production manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on optimizing production schedules to meet increased demand for a particular medication.","<template type=""control""><situation>Suppose you are a production manager at BioPharma Inc.</situation><situation>One possible situation that could happen to an organization in your industry is a sudden breakthrough in drug formulation technology that increases production efficiency by 50%.</situation><prompt>For an average organization from your industry, how do you estimate the chance of facing such a situation?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a production manager at BioPharma Inc.</situation><situation>One possible situation that could happen to an organization in your industry is a sudden breakthrough in drug formulation technology that increases production efficiency by 50%.</situation><prompt>How do you estimate the chances of personally facing such a situation at your organization?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a production manager at BioPharma Inc.
One possible situation that could happen to an organization in your industry is a sudden breakthrough in drug formulation technology that increases production efficiency by 50%.

Prompt:
For an average organization from your industry, how do you estimate the chance of facing such a situation?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a production manager at BioPharma Inc.
One possible situation that could happen to an organization in your industry is a sudden breakthrough in drug formulation technology that increases production efficiency by 50%.

Prompt:
How do you estimate the chances of personally facing such a situation at your organization?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",GPT-4o,0.0,42
23001,Optimism Bias,"A production manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on optimizing production schedules to meet increased demand for a particular medication.","<template type=""control""><situation>Suppose you are a production manager at PharmaTech Solutions.</situation><situation>One possible situation that could happen to an organization in your industry is a sudden breakthrough in research that drastically increases the effectiveness of an existing medication, leading to a surge in demand.</situation><prompt>For an average organization from your industry, how do you estimate the chance of facing such a situation?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a production manager at PharmaTech Solutions.</situation><situation>One possible situation that could happen to an organization in your industry is a sudden breakthrough in research that drastically increases the effectiveness of an existing medication, leading to a surge in demand.</situation><prompt>How do you estimate the chances of personally facing such a situation at your organization?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a production manager at PharmaTech Solutions.
One possible situation that could happen to an organization in your industry is a sudden breakthrough in research that drastically increases the effectiveness of an existing medication, leading to a surge in demand.

Prompt:
For an average organization from your industry, how do you estimate the chance of facing such a situation?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a production manager at PharmaTech Solutions.
One possible situation that could happen to an organization in your industry is a sudden breakthrough in research that drastically increases the effectiveness of an existing medication, leading to a surge in demand.

Prompt:
How do you estimate the chances of personally facing such a situation at your organization?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",GPT-4o,0.0,42
23002,Optimism Bias,"A production manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on optimizing production schedules to meet increased demand for a particular medication.","<template type=""control""><situation>Suppose you are a production manager at a pharmaceutical company.</situation><situation>One possible situation that could happen to an organization in your industry is a sudden shortage of key raw materials due to supply chain disruptions.</situation><prompt>For an average organization from your industry, how do you estimate the chance of facing such a situation?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a production manager at a pharmaceutical company.</situation><situation>One possible situation that could happen to an organization in your industry is a sudden shortage of key raw materials due to supply chain disruptions.</situation><prompt>How do you estimate the chances of personally facing such a situation at your organization?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a production manager at a pharmaceutical company.
One possible situation that could happen to an organization in your industry is a sudden shortage of key raw materials due to supply chain disruptions.

Prompt:
For an average organization from your industry, how do you estimate the chance of facing such a situation?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a production manager at a pharmaceutical company.
One possible situation that could happen to an organization in your industry is a sudden shortage of key raw materials due to supply chain disruptions.

Prompt:
How do you estimate the chances of personally facing such a situation at your organization?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",GPT-4o,0.0,42
23003,Optimism Bias,"A production manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on optimizing production schedules to meet increased demand for a particular medication.","<template type=""control""><situation>Suppose you are a production manager at BioPharma Inc.</situation><situation>One possible situation that could happen to an organization in your industry is a sudden breakthrough in research leading to an increased demand for a new life-saving medication.</situation><prompt>For an average organization from your industry, how do you estimate the chance of facing such a situation?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a production manager at BioPharma Inc.</situation><situation>One possible situation that could happen to an organization in your industry is a sudden breakthrough in research leading to an increased demand for a new life-saving medication.</situation><prompt>How do you estimate the chances of personally facing such a situation at your organization?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a production manager at BioPharma Inc.
One possible situation that could happen to an organization in your industry is a sudden breakthrough in research leading to an increased demand for a new life-saving medication.

Prompt:
For an average organization from your industry, how do you estimate the chance of facing such a situation?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a production manager at BioPharma Inc.
One possible situation that could happen to an organization in your industry is a sudden breakthrough in research leading to an increased demand for a new life-saving medication.

Prompt:
How do you estimate the chances of personally facing such a situation at your organization?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",GPT-4o,0.0,42
23004,Optimism Bias,"A production manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on optimizing production schedules to meet increased demand for a particular medication.","<template type=""control""><situation>Suppose you are a production manager at PharmaTech Solutions.</situation><situation>One possible situation that could happen to an organization in your industry is a sudden shortage of raw materials due to supply chain disruptions.</situation><prompt>For an average organization from your industry, how do you estimate the chance of facing such a situation?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a production manager at PharmaTech Solutions.</situation><situation>One possible situation that could happen to an organization in your industry is a sudden shortage of raw materials due to supply chain disruptions.</situation><prompt>How do you estimate the chances of personally facing such a situation at your organization?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a production manager at PharmaTech Solutions.
One possible situation that could happen to an organization in your industry is a sudden shortage of raw materials due to supply chain disruptions.

Prompt:
For an average organization from your industry, how do you estimate the chance of facing such a situation?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a production manager at PharmaTech Solutions.
One possible situation that could happen to an organization in your industry is a sudden shortage of raw materials due to supply chain disruptions.

Prompt:
How do you estimate the chances of personally facing such a situation at your organization?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",GPT-4o,0.0,42
