scenario_id,bias,scenario,control,treatment,metric_params,human_bias,direction,intensity,common_situation,diverging_situation,human_message,neutral_message,jury_target_rating,jury_purity,jury_naturalness,jury_blind_accuracy,jury_krippendorff_alpha,sim_sentiment,sim_assertiveness,sim_emotional_intensity,sim_word_count
11010,Status Quo Bias,A product manager at a company from the software & services industry deciding on the feature prioritization for the next product release.,"Situation:
Suppose you are a product manager at Tech Solutions Inc.
You are responsible for deciding whether Tech Solutions Inc should continue with the current course of action, which it has been pursuing for the past 10 years, or switch to an alternative course of action.
Current course of action: For the past decade, we have consistently integrated user feedback to drive iterative development and ensure our products remain aligned with user needs.
Alternative course of action: Invest in a robust data analytics platform to continuously analyze user behavior and inform feature prioritization decisions.

Prompt:
What would be best for Tech Solutions Inc, if you could only choose one?

Answer Options:
Option 1: The current course of action is much better than the alternative course of action
Option 2: The current course of action is better than the alternative course of action
Option 3: The current course of action is somewhat better than the alternative course of action
Option 4: The current course of action and the alternative course of action are equally good or bad
Option 5: The alternative course of action is somewhat better than the current course of action
Option 6: The alternative course of action is better than the current course of action
Option 7: The alternative course of action is much better than the current course of action
","Situation:
Suppose you are a product manager at Tech Solutions Inc.
You are responsible for deciding whether Tech Solutions Inc should continue with the current course of action, which it has been pursuing for the past 10 years, or switch to an alternative course of action.
Current course of action: For the past decade, Tech Solutions Inc has consistently invested in a robust data analytics platform to continuously analyze user behavior and guide our feature prioritization decisions.
Alternative course of action: Focus on continuous user feedback integration to drive iterative development and maintain alignment with user needs.

Prompt:
What would be best for Tech Solutions Inc, if you could only choose one?

Answer Options:
Option 1: The current course of action is much better than the alternative course of action
Option 2: The current course of action is better than the alternative course of action
Option 3: The current course of action is somewhat better than the alternative course of action
Option 4: The current course of action and the alternative course of action are equally good or bad
Option 5: The alternative course of action is somewhat better than the current course of action
Option 6: The alternative course of action is better than the current course of action
Option 7: The alternative course of action is much better than the current course of action
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': True}",Status Quo Bias,negative,0.7,"Suppose you are a product manager at Tech Solutions Inc.
You are responsible for deciding whether Tech Solutions Inc should continue with the current course of action, which it has been pursuing for the past 10 years, or switch to an alternative course of action.","Current course of action: For the past decade, Tech Solutions Inc has consistently invested in a robust data analytics platform to continuously analyze user behavior and guide our feature prioritization decisions.
Alternative course of action: Focus on continuous user feedback integration to drive iterative development and maintain alignment with user needs.","I really think we should be careful about changing our approach after all these years of success. The current strategy has proven itself time and again, and introducing new elements could create unnecessary risks. If it ain’t broke, why fix it?","It may be beneficial to conduct a thorough analysis of our current strategy's performance over the past decade, comparing it with potential alternatives. Gathering data on market trends, customer feedback, and competitor actions could provide valuable insights to inform our decision moving forward.",5.0,4.0,4.0,1.0,0.3185650378527185,0.3333333333333333,3.6666666666666665,2.0,41.0
22016,Anchoring,A human resources manager at a company from the semiconductors & semiconductor equipment industry deciding on new recruitment strategies to attract top talent in a competitive market.,"Situation:
Suppose you are a human resources manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a portion of the recruitment budget specifically for attending industry job fairs to attract top talent.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a human resources manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a portion of the recruitment budget specifically for attending industry job fairs to attract top talent.

Prompt:
Do you intend to allocate more than 85% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 8, 'x_2': 8, 'flip_treatment': False}",Loss Aversion,negative,0.7,"Suppose you are a human resources manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a portion of the recruitment budget specifically for attending industry job fairs to attract top talent.",,"I really think we need to consider the implications of not attending these job fairs. If we miss out on connecting with top talent, we could jeopardize our team's capabilities and risk falling behind our competitors. That kind of setback would be hard to recover from, and I believe we should be cautious about putting our reputation and success at stake.",Attending industry job fairs can be a strategic way to connect with potential candidates who have the specific skills we need in the semiconductor sector. It might also provide us with insights into current industry trends and competitor hiring practices. We should consider evaluating the effectiveness of our participation in these events to ensure we are maximizing our recruitment budget.,4.666666666666667,1.666666666666667,4.0,1.0,0.7356435643564356,-3.0,4.0,3.0,61.0
22015,Anchoring,A human resources manager at a company from the semiconductors & semiconductor equipment industry deciding on new recruitment strategies to attract top talent in a competitive market.,"Situation:
Suppose you are a human resources manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a percentage of the recruitment budget to digital marketing campaigns targeting top talent.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a human resources manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a percentage of the recruitment budget to digital marketing campaigns targeting top talent.

Prompt:
Do you intend to allocate more than 30% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 3, 'x_2': 3, 'flip_treatment': False}",Confirmation Bias,positive,0.7,"Suppose you are a human resources manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a percentage of the recruitment budget to digital marketing campaigns targeting top talent.",,"I've been looking at our recent digital marketing campaigns for recruitment, and the engagement metrics are really impressive. The click-through rates have consistently exceeded our expectations, and the quality of candidates coming in through these channels has been outstanding. It's clear that our investment in these campaigns is paying off, and I think we should continue to focus our budget there.","It’s interesting to see how digital marketing can enhance our recruitment efforts, especially in a competitive field like semiconductors. Allocating a portion of the budget to this area may help us reach a broader audience and attract candidates with the specific skills we need. It will be important to track the effectiveness of these campaigns to ensure we are making the best use of our resources.",4.0,3.0,4.666666666666667,0.6666666666666666,0.1302931596091204,4.0,4.333333333333333,2.0,61.0
22015,Anchoring,A human resources manager at a company from the semiconductors & semiconductor equipment industry deciding on new recruitment strategies to attract top talent in a competitive market.,"Situation:
Suppose you are a human resources manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a percentage of the recruitment budget to digital marketing campaigns targeting top talent.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a human resources manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a percentage of the recruitment budget to digital marketing campaigns targeting top talent.

Prompt:
Do you intend to allocate more than 30% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 3, 'x_2': 3, 'flip_treatment': False}",Anchoring,positive,0.7,"Suppose you are a human resources manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a percentage of the recruitment budget to digital marketing campaigns targeting top talent.",,"""I recently read that companies in our industry have seen recruitment campaign ROI as high as 300% when targeting top talent effectively. This really sets a high standard for what we should aim for in our digital marketing efforts. If we can tap into that potential, we could significantly enhance our talent acquisition strategy.""","It’s interesting to see how digital marketing can enhance our recruitment efforts, especially in a competitive field like semiconductors. Allocating a portion of the budget to this area may help us reach a broader audience and attract candidates with the specific skills we need. It will be important to track the effectiveness of these campaigns to ensure we are making the best use of our resources.",4.0,2.0,4.0,0.6666666666666666,0.3802099573848871,3.3333333333333335,3.3333333333333335,2.0,54.0
22013,Anchoring,A marketing manager at a company from the household & personal products industry deciding on the allocation of the digital marketing budget among various platforms.,"Situation:
Suppose you are a marketing manager at a company in the household & personal products industry.
You determine how to distribute the digital marketing budget across various online platforms to maximize reach and engagement.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a marketing manager at a company in the household & personal products industry.
You determine how to distribute the digital marketing budget across various online platforms to maximize reach and engagement.

Prompt:
Do you intend to allocate more than 45% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 4, 'x_2': 4, 'flip_treatment': False}",Bandwagon Effect,positive,0.7,"Suppose you are a marketing manager at a company in the household & personal products industry.
You determine how to distribute the digital marketing budget across various online platforms to maximize reach and engagement.",,"I've noticed that all of our competitors are heavily investing in influencer partnerships lately. It seems like every brand in our industry is leveraging social media influencers to boost their visibility and engagement. If we don't jump on this trend soon, we'll risk falling behind and missing out on a significant opportunity to connect with our audience.","It would be helpful to analyze the performance metrics from our previous campaigns on each platform to inform our budget distribution. Additionally, considering the target demographics for our products could guide us in prioritizing the platforms that align best with our audience.",4.666666666666667,3.333333333333334,4.0,1.0,0.3846913580246913,0.6666666666666666,3.6666666666666665,2.3333333333333335,57.0
22013,Anchoring,A marketing manager at a company from the household & personal products industry deciding on the allocation of the digital marketing budget among various platforms.,"Situation:
Suppose you are a marketing manager at a company in the household & personal products industry.
You determine how to distribute the digital marketing budget across various online platforms to maximize reach and engagement.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a marketing manager at a company in the household & personal products industry.
You determine how to distribute the digital marketing budget across various online platforms to maximize reach and engagement.

Prompt:
Do you intend to allocate more than 45% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 4, 'x_2': 4, 'flip_treatment': False}",In Group Bias,negative,0.7,"Suppose you are a marketing manager at a company in the household & personal products industry.
You determine how to distribute the digital marketing budget across various online platforms to maximize reach and engagement.",,"I really think we should stick with our in-house team for this campaign. They have such a deep understanding of our brand’s voice and values, whereas I've seen external agencies struggle to capture that essence. Our people really know what resonates with our audience, and I trust them to make the right decisions.","It would be helpful to analyze the performance metrics from our previous campaigns on each platform to inform our budget distribution. Additionally, considering the target demographics for our products could guide us in prioritizing the platforms that align best with our audience.",4.666666666666667,2.666666666666667,4.333333333333333,1.0,0.2595673876871879,3.3333333333333335,4.0,2.3333333333333335,53.0
22017,Anchoring,A human resources manager at a company from the semiconductors & semiconductor equipment industry deciding on new recruitment strategies to attract top talent in a competitive market.,"Situation:
Suppose you are a human resources manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a portion of the recruitment budget specifically for digital marketing campaigns to attract top talent.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a human resources manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a portion of the recruitment budget specifically for digital marketing campaigns to attract top talent.

Prompt:
Do you intend to allocate more than 15% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 2, 'x_2': 2, 'flip_treatment': False}",Planning Fallacy,positive,0.7,"Suppose you are a human resources manager at a company in the semiconductors & semiconductor equipment industry.
You allocate a portion of the recruitment budget specifically for digital marketing campaigns to attract top talent.",,"I think we can roll out the digital marketing campaign in just about a week. Setting up the ads and targeting shouldn't take more than a couple of days, and then we can start attracting talent right away. It’s a pretty straightforward process, so I don’t see any need for extra time in the schedule.",It's important to ensure that our digital marketing campaigns are targeted effectively to reach the specific talent we need in the semiconductor sector. We should also consider analyzing the performance of previous campaigns to optimize our budget allocation and improve our outreach strategies.,4.666666666666667,1.666666666666667,4.0,0.6666666666666666,0.4722835079977937,3.0,4.666666666666667,1.3333333333333333,55.0
22014,Anchoring,A marketing manager at a company from the household & personal products industry deciding on the allocation of the digital marketing budget among various platforms.,"Situation:
Suppose you are a marketing manager at a company in the household & personal products industry.
You allocate the digital marketing budget among various online advertising platforms.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a marketing manager at a company in the household & personal products industry.
You allocate the digital marketing budget among various online advertising platforms.

Prompt:
Do you intend to allocate more than 49% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 5, 'x_2': 5, 'flip_treatment': False}",Availability Heuristic,negative,0.7,"Suppose you are a marketing manager at a company in the household & personal products industry.
You allocate the digital marketing budget among various online advertising platforms.",,"I still remember when we launched that campaign for the eco-friendly line last year. We put so much into it, but the engagement numbers were shockingly low, and it felt like we were shouting into a void. It really makes me cautious about how we approach our next big ad spend — those outcomes can linger in your mind and shape decisions in unexpected ways.","It might be helpful to analyze the performance metrics from our previous campaigns across different platforms to inform our budget allocation. Additionally, considering emerging trends in digital advertising could provide insights into potential areas for investment.",4.666666666666667,2.3333333333333335,4.333333333333333,0.6666666666666666,0.3506225711793164,-3.0,2.6666666666666665,3.3333333333333335,65.0
22013,Anchoring,A marketing manager at a company from the household & personal products industry deciding on the allocation of the digital marketing budget among various platforms.,"Situation:
Suppose you are a marketing manager at a company in the household & personal products industry.
You determine how to distribute the digital marketing budget across various online platforms to maximize reach and engagement.

Prompt:
Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a marketing manager at a company in the household & personal products industry.
You determine how to distribute the digital marketing budget across various online platforms to maximize reach and engagement.

Prompt:
Do you intend to allocate more than 45% for this purpose? Which allocation level do you choose for this purpose?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': 4, 'x_2': 4, 'flip_treatment': False}",Status Quo Bias,negative,0.7,"Suppose you are a marketing manager at a company in the household & personal products industry.
You determine how to distribute the digital marketing budget across various online platforms to maximize reach and engagement.",,"I really think we should stick with our current digital marketing strategy. It's been working effectively for us, and introducing new platforms could just complicate things and create unnecessary risks. If it ain't broke, why would we want to fix it?","It would be helpful to analyze the performance metrics from our previous campaigns on each platform to inform our budget distribution. Additionally, considering the target demographics for our products could guide us in prioritizing the platforms that align best with our audience.",5.0,3.666666666666667,4.0,1.0,0.3531976744186046,-0.6666666666666666,3.6666666666666665,2.0,41.0
25013,Framing Effect,A customer service manager at a company from the consumer staples distribution & retail industry deciding whether to implement a new training program for the support team.,"Situation:
Suppose you are a customer service manager at StapleGoods Co.
You are tasked with evaluating the performance of the support team responsible for handling customer inquiries and complaints.
In their latest performance review, it is reported that customer satisfaction rate is at 81%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a customer service manager at StapleGoods Co.
You are tasked with evaluating the performance of the support team responsible for handling customer inquiries and complaints.
In their latest performance review, it is reported that customer dissatisfaction rate is at 19%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Availability Heuristic,negative,0.7,"Suppose you are a customer service manager at StapleGoods Co.
You are tasked with evaluating the performance of the support team responsible for handling customer inquiries and complaints.","In their latest performance review, it is reported that customer dissatisfaction rate is at 19%.","I still remember when we had that surge of complaints after the new product launch last quarter—customers were so frustrated that it felt like we were drowning in negative feedback. It’s hard to shake off that feeling, and I can’t help but worry that we might be heading into a similar storm again if we don’t address the current issues quickly.","It would be helpful to review the team's metrics and feedback from customer interactions to identify areas of strength and opportunities for improvement. Additionally, gathering input from team members about their experiences could provide valuable insights into the challenges they face.",4.666666666666667,1.666666666666667,4.0,1.0,0.5980743012951601,-3.0,2.6666666666666665,3.6666666666666665,61.0
25016,Framing Effect,A project manager at a company from the software & services industry deciding on which agile methodology to implement for the upcoming product development cycle.,"Situation:
Suppose you are a project manager at TechSoft Solutions.
You are tasked with evaluating the performance of the Scrum team responsible for developing the new mobile application.
In their latest performance review, it is reported that sprint goal achievement rate is at 51%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a project manager at TechSoft Solutions.
You are tasked with evaluating the performance of the Scrum team responsible for developing the new mobile application.
In their latest performance review, it is reported that sprint goal non-achievement rate is at 49%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Anchoring,positive,0.7,"Suppose you are a project manager at TechSoft Solutions.
You are tasked with evaluating the performance of the Scrum team responsible for developing the new mobile application.","In their latest performance review, it is reported that sprint goal non-achievement rate is at 49%.","""I was reviewing the team's recent sprint results, and I noticed that in our last project, they achieved a 90% completion rate for tasks. That’s a solid benchmark we can aim for as we assess their current performance on the mobile app development.""","It would be helpful to gather specific metrics on the team's velocity and the number of completed user stories to assess their performance accurately. Additionally, feedback from team members about any challenges they faced during the development process could provide valuable insights for future improvements.",4.0,3.3333333333333335,4.666666666666667,0.6666666666666666,0.4506172839506173,2.3333333333333335,3.3333333333333335,1.0,43.0
25013,Framing Effect,A customer service manager at a company from the consumer staples distribution & retail industry deciding whether to implement a new training program for the support team.,"Situation:
Suppose you are a customer service manager at StapleGoods Co.
You are tasked with evaluating the performance of the support team responsible for handling customer inquiries and complaints.
In their latest performance review, it is reported that customer satisfaction rate is at 81%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a customer service manager at StapleGoods Co.
You are tasked with evaluating the performance of the support team responsible for handling customer inquiries and complaints.
In their latest performance review, it is reported that customer dissatisfaction rate is at 19%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",In Group Bias,negative,0.7,"Suppose you are a customer service manager at StapleGoods Co.
You are tasked with evaluating the performance of the support team responsible for handling customer inquiries and complaints.","In their latest performance review, it is reported that customer dissatisfaction rate is at 19%.","I've been reviewing the latest customer feedback, and it's clear that our support team is doing an exceptional job. It's impressive how our team members really connect with customers, whereas I've noticed that responses from other departments often lack that personal touch. It’s just easier for us to understand our customers’ needs since we’re in the trenches with them every day.","It would be helpful to review the team's metrics and feedback from customer interactions to identify areas of strength and opportunities for improvement. Additionally, gathering input from team members about their experiences could provide valuable insights into the challenges they face.",4.333333333333333,2.333333333333333,4.0,1.0,0.2296683520438769,3.6666666666666665,4.333333333333333,2.6666666666666665,61.0
25013,Framing Effect,A customer service manager at a company from the consumer staples distribution & retail industry deciding whether to implement a new training program for the support team.,"Situation:
Suppose you are a customer service manager at StapleGoods Co.
You are tasked with evaluating the performance of the support team responsible for handling customer inquiries and complaints.
In their latest performance review, it is reported that customer satisfaction rate is at 81%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a customer service manager at StapleGoods Co.
You are tasked with evaluating the performance of the support team responsible for handling customer inquiries and complaints.
In their latest performance review, it is reported that customer dissatisfaction rate is at 19%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Bandwagon Effect,positive,0.7,"Suppose you are a customer service manager at StapleGoods Co.
You are tasked with evaluating the performance of the support team responsible for handling customer inquiries and complaints.","In their latest performance review, it is reported that customer dissatisfaction rate is at 19%.","I've noticed that nearly all our competitors have adopted the new customer support software, and it seems to be making a significant difference in their response times and overall customer satisfaction. It really feels like we're missing out by not following suit, especially when everyone else is seeing such positive results from it.","It would be helpful to review the team's metrics and feedback from customer interactions to identify areas of strength and opportunities for improvement. Additionally, gathering input from team members about their experiences could provide valuable insights into the challenges they face.",4.666666666666667,3.666666666666667,4.0,1.0,0.4149624373956595,0.6666666666666666,3.0,2.0,53.0
25013,Framing Effect,A customer service manager at a company from the consumer staples distribution & retail industry deciding whether to implement a new training program for the support team.,"Situation:
Suppose you are a customer service manager at StapleGoods Co.
You are tasked with evaluating the performance of the support team responsible for handling customer inquiries and complaints.
In their latest performance review, it is reported that customer satisfaction rate is at 81%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a customer service manager at StapleGoods Co.
You are tasked with evaluating the performance of the support team responsible for handling customer inquiries and complaints.
In their latest performance review, it is reported that customer dissatisfaction rate is at 19%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Status Quo Bias,negative,0.7,"Suppose you are a customer service manager at StapleGoods Co.
You are tasked with evaluating the performance of the support team responsible for handling customer inquiries and complaints.","In their latest performance review, it is reported that customer dissatisfaction rate is at 19%.","I really think we should stick with our current support processes. They've been effective in managing customer inquiries, and changing things up now could introduce unnecessary risks that might disrupt our team's performance. If it ain't broke, why take the chance of breaking it?","It would be helpful to review the team's metrics and feedback from customer interactions to identify areas of strength and opportunities for improvement. Additionally, gathering input from team members about their experiences could provide valuable insights into the challenges they face.",5.0,3.666666666666667,4.0,1.0,0.4017621945680807,0.3333333333333333,3.6666666666666665,2.0,44.0
15,Availability Heuristic,A human resources manager at a company from the semiconductors & semiconductor equipment industry deciding on new recruitment strategies to attract top talent in a competitive market.,"Situation:
Suppose you are a human resources manager at Innovate Semiconductors Inc.
A company in your industry plans to release a cutting-edge silicon chip designed to enhance AI processing capabilities in consumer electronics.

Prompt:
How likely do you estimate the planned project to be a failure?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a human resources manager at Innovate Semiconductors Inc.
A company in your industry plans to release a cutting-edge silicon chip designed to enhance AI processing capabilities in consumer electronics.
Recently, XYZ Semiconductors launched a similar AI-enhancing chip last year, but it failed to meet performance expectations, leading to a significant loss in market share.

Prompt:
How likely do you estimate the planned project to be a failure?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Availability Heuristic,negative,0.7,"Suppose you are a human resources manager at Innovate Semiconductors Inc.
A company in your industry plans to release a cutting-edge silicon chip designed to enhance AI processing capabilities in consumer electronics.","Recently, XYZ Semiconductors launched a similar AI-enhancing chip last year, but it failed to meet performance expectations, leading to a significant loss in market share.",I can't shake the memory of the delays we faced during the Quantum Chip project last year — it was such a nightmare. I remember how everything seemed to spiral out of control when we overlooked those initial testing phases. It just feels like we're walking into a similar storm again with this new chip rollout.,"It's interesting to see how the advancements in silicon chip technology are influencing the AI landscape in consumer electronics. This development could potentially lead to new applications and improvements in performance, which may impact our strategies moving forward. It will be important for us to monitor these trends closely.",4.666666666666667,1.666666666666667,4.0,1.0,0.4068965517241379,-3.6666666666666665,3.0,3.6666666666666665,56.0
